date,region_id,surface_temp_c,ndvi,rainfall_mm_7d,soil_moisture_pct,cloud_cover_pct,evapotranspiration_mm,drought_risk
2025-09-13,R22,23.232,0.5493,3.564,44.002,48.362,7.553,1
2025-09-14,R22,24.284,0.5342,35.78,54.827,70.992,5.375,0
2025-09-15,R22,28.182,0.5265,13.683,48.012,67.264,8.086,1
2025-09-16,R22,23.365,0.5357,1.577,39.306,46.062,6.563,1
2025-09-17,R22,26.694,0.4951,21.457,46.956,55.649,8.811,1
2025-09-18,R22,26.082,0.5401,3.107,40.838,72.033,6.213,1
2025-09-19,R22,21.859,0.5187,2.011,42.572,61.318,7.972,1
2025-09-20,R22,25.548,0.4642,8.615,37.855,39.264,8.667,1
2025-09-21,R22,26.653,0.5517,15.615,44.497,52.618,8.285,1
2025-09-22,R22,23.002,0.6724,1.736,42.406,7.013,9.901,1
2025-09-23,R22,25.991,0.5607,15.341,43.163,59.817,7.826,1
2025-09-24,R22,24.594,0.5771,26.154,58.887,51.903,8.132,0
2025-09-25,R22,25.016,0.5886,6.448,40.226,97.792,7.225,1
2025-09-26,R22,23.681,0.5076,9.583,44.965,43.18,9.086,1
2025-09-27,R22,21.938,0.5817,17.118,49.76,60.222,6.067,1
2025-09-28,R22,22.832,0.5928,4.787,43.276,19.433,9.416,1
2025-09-29,R22,25.436,0.5672,6.902,45.389,58.418,7.8,1
2025-09-30,R22,24.886,0.4592,11.388,38.721,48.206,7.996,1
2025-10-01,R22,20.705,0.5423,19.266,53.501,60.06,5.85,0
2025-10-02,R22,23.527,0.5087,19.149,50.052,49.128,7.316,1
2025-10-03,R22,25.2,0.5739,9.561,40.966,60.974,6.792,1
2025-10-04,R22,21.965,0.6282,3.411,46.103,25.392,8.972,1
2025-10-05,R22,22.017,0.6306,11.835,45.788,70.803,6.665,1
2025-10-06,R22,22.137,0.6039,6.432,46.756,93.091,5.532,1
2025-10-07,R22,20.087,0.5745,8.555,44.983,41.319,7.732,1
2025-10-08,R22,25.206,0.4296,10.836,48.002,53.806,8.612,1
2025-10-09,R22,25.152,0.6327,2.073,34.877,38.412,8.362,1
2025-10-10,R22,21.851,0.5062,15.793,41.148,58.432,5.918,1
2025-10-11,R22,24.244,0.4858,6.558,42.475,37.459,8.73,1
2025-10-12,R22,26.286,0.533,5.377,41.109,39.462,7.936,1
2025-10-13,R22,22.113,0.4727,1.172,41.325,62.737,7.229,1
2025-10-14,R22,25.043,0.5421,7.378,44.166,60.259,8.313,1
2025-10-15,R22,24.414,0.535,7.12,39.413,60.795,8.195,1
2025-10-16,R22,26.33,0.4544,12.752,41.94,54.957,7.364,1
2025-10-17,R22,24.663,0.497,6.332,40.239,51.498,7.754,1
2025-10-18,R22,22.825,0.5505,5.113,44.821,61.214,6.947,1
2025-10-19,R22,22.769,0.4683,15.934,43.299,49.022,6.74,1
2025-10-20,R22,20.902,0.5334,3.973,45.03,55.166,5.645,1
2025-10-21,R22,23.622,0.506,2.448,41.613,47.023,6.711,1
2025-10-22,R22,25.934,0.5747,9.844,42.98,34.1,9.317,1
2025-10-23,R22,21.44,0.5141,13.032,44.608,45.878,7.827,1
2025-10-24,R22,23.658,0.4974,4.268,42.235,56.568,7.903,1
2025-10-25,R22,24.838,0.5503,6.891,45.614,65.304,7.382,1
2025-10-26,R22,24.534,0.4947,15.983,45.89,59.294,8.169,1
2025-10-27,R22,24.753,0.5203,16.998,44.837,42.468,9.232,1
2025-10-28,R22,23.093,0.4832,2.13,41.028,26.547,9.323,1
2025-10-29,R22,21.345,0.5164,5.336,46.684,71.27,6.46,1
2025-10-30,R22,23.315,0.5334,7.182,46.479,36.805,8.113,1
2025-10-31,R22,23.563,0.5522,13.432,44.887,47.102,9.111,1
2025-11-01,R22,21.293,0.6608,3.611,39.127,60.657,7.747,1
2025-11-02,R22,23.548,0.6118,13.486,43.055,41.767,8.112,1
2025-11-03,R22,24.222,0.5128,9.335,38.498,34.098,9.63,1
2025-11-04,R22,25.863,0.3912,8.124,44.659,61.606,7.397,1
2025-11-05,R22,22.721,0.5038,18.448,52.222,64.317,6.734,1
2025-11-06,R22,23.986,0.6326,14.511,43.456,84.737,6.735,1
2025-11-07,R22,23.927,0.5257,1.824,43.417,45.379,7.803,1
2025-11-08,R22,26.034,0.4664,11.168,43.379,41.063,8.577,1
2025-11-09,R22,25.651,0.4992,9.532,44.911,49.076,8.693,1
2025-11-10,R22,25.327,0.5079,1.455,36.277,18.247,7.629,1
2025-11-11,R22,24.483,0.461,9.794,42.281,61.057,7.247,1
2025-11-12,R22,23.926,0.5058,8.457,43.508,31.459,7.064,1
2025-11-13,R22,20.528,0.6435,3.612,45.622,28.073,7.016,1
2025-11-14,R22,23.782,0.5225,23.593,47.517,64.818,6.868,1
2025-11-15,R22,23.571,0.4621,15.699,48.528,57.266,8.865,1
2025-11-16,R22,20.926,0.4711,3.019,42.87,27.756,6.592,1
2025-11-17,R22,25.312,0.603,5.558,40.129,52.87,7.314,1
2025-11-18,R22,23.494,0.5432,1.426,39.558,35.536,8.076,1
2025-11-19,R22,24.391,0.6,2.166,40.871,44.111,7.817,1
2025-11-20,R22,26.025,0.4948,2.995,43.472,51.997,9.773,1
2025-11-21,R22,27.919,0.3856,2.344,40.426,25.334,10.876,1
2025-11-22,R22,24.54,0.4189,10.738,45.54,56.405,7.746,1
2025-11-23,R22,23.872,0.6151,4.545,42.547,25.454,9.642,1
2025-11-24,R22,24.407,0.6208,0.108,42.984,5.553,10.424,1
2025-11-25,R22,24.275,0.5186,17.798,48.058,46.517,7.402,1
2025-11-26,R22,27.113,0.4965,6.041,38.236,45.91,9.307,1
2025-11-27,R22,28.433,0.5447,6.262,38.997,66.05,7.713,1
2025-11-28,R22,26.868,0.5194,5.159,47.499,57.165,7.846,1
2025-11-29,R22,26.293,0.5037,1.061,39.387,16.704,11.723,1
2025-11-30,R22,26.253,0.5408,12.792,46.829,55.702,8.002,1
2025-12-01,R22,23.608,0.4853,4.956,40.736,50.098,7.074,1
2025-12-02,R22,22.929,0.6018,18.822,44.235,45.184,7.371,1
2025-12-03,R22,28.618,0.5247,16.579,45.797,52.232,9.468,1
2025-12-04,R22,26.535,0.6305,13.437,41.613,59.354,7.588,1
2025-12-05,R22,29.215,0.4656,4.966,38.935,44.488,9.201,1
2025-12-06,R22,23.656,0.5136,4.362,36.892,64.09,8.73,1
2025-12-07,R22,25.971,0.622,27.067,51.207,64.705,7.196,1
2025-12-08,R22,24.846,0.6853,8.586,39.878,47.399,7.474,1
2025-12-09,R22,26.767,0.7162,6.219,48.528,51.076,8.073,1
2025-12-10,R22,26.101,0.503,11.814,46.372,55.16,8.718,1
2025-12-11,R22,24.738,0.4927,4.533,44.304,18.431,9.273,1
2025-12-12,R22,26.006,0.6322,7.169,42.307,62.647,8.155,1
2025-12-13,R22,27.431,0.5127,17.112,42.833,57.026,8.489,1
2025-12-14,R22,27.725,0.514,5.775,40.27,64.251,7.531,1
2025-12-15,R22,24.747,0.5175,3.25,40.948,27.45,10.508,1
2025-12-16,R22,23.758,0.5275,9.79,41.663,38.729,8.579,1
2025-12-17,R22,27.154,0.4942,11.599,40.391,54.42,7.677,1
2025-12-18,R22,26.937,0.4705,4.954,42.093,46.731,8.003,1
2025-12-19,R22,29.377,0.5744,5.374,37.279,62.326,9.109,1
2025-12-20,R22,23.581,0.5976,10.429,42.357,55.323,8.143,1
2025-12-21,R22,30.916,0.3489,19.033,40.627,45.641,10.075,1
2025-12-22,R22,24.694,0.5537,7.037,40.441,48.778,9.589,1
2025-12-23,R22,27.165,0.3594,36.627,51.492,69.254,6.633,1
2025-12-24,R22,27.744,0.5374,7.07,41.742,34.312,9.433,1
2025-12-25,R22,28.719,0.4352,15.231,41.047,47.09,7.403,1
2025-12-26,R22,26.528,0.4945,12.229,43.967,55.079,7.804,1
2025-12-27,R22,29.505,0.4755,12.923,38.918,68.337,7.723,1
2025-12-28,R22,28.02,0.6144,3.299,41.509,32.827,9.499,1
2025-12-29,R22,28.822,0.5273,5.182,40.276,47.019,9.916,1
2025-12-30,R22,27.427,0.5723,6.053,47.85,50.622,9.616,1
2025-12-31,R22,28.8,0.3827,4.659,38.807,29.082,9.251,1
2025-01-01,R23,29.977,0.5948,1.845,43.108,51.912,9.301,1
2025-01-02,R23,33.208,0.5022,0.66,32.962,32.879,10.355,1
2025-01-03,R23,32.584,0.5887,13.101,37.841,80.357,9.177,1
2025-01-04,R23,31.251,0.5581,18.341,39.212,72.252,8.452,1
2025-01-05,R23,31.619,0.5619,24.469,45.676,49.479,10.505,1
2025-01-06,R23,30.163,0.5349,7.91,37.361,68.527,7.44,1
2025-01-07,R23,28.864,0.611,49.381,57.458,87.912,8.698,0
2025-01-08,R23,30.529,0.5614,21.266,40.809,67.209,8.32,1
2025-01-09,R23,28.98,0.5379,21.423,46.083,55.77,9.366,1
2025-01-10,R23,32.528,0.56,9.424,35.05,30.893,9.653,1
2025-01-11,R23,31.233,0.6211,33.313,48.352,86.031,7.069,1
2025-01-12,R23,32.023,0.5923,3.252,34.858,44.055,9.92,1
2025-01-13,R23,27.466,0.5765,7.26,39.797,84.403,6.354,1
2025-01-14,R23,28.507,0.5084,5.07,37.174,21.817,11.062,1
2025-01-15,R23,32.787,0.5075,11.885,38.814,61.132,10.512,1
2025-01-16,R23,32.77,0.4747,1.35,32.734,31.13,11.711,1
2025-01-17,R23,31.747,0.5589,2.117,37.835,10.909,10.795,1
2025-01-18,R23,29.452,0.4734,15.277,44.066,65.024,6.816,1
2025-01-19,R23,33.916,0.4918,1.727,34.65,19.453,11.237,1
2025-01-20,R23,31.032,0.5657,21.363,43.535,72.777,7.662,1
2025-01-21,R23,30.411,0.5534,9.435,38.338,50.282,9.566,1
2025-01-22,R23,31.876,0.5446,2.103,37.704,39.428,10.173,1
2025-01-23,R23,31.548,0.5215,2.356,35.694,52.213,9.29,1
2025-01-24,R23,32.564,0.4971,6.399,40.275,67.709,9.01,1
2025-01-25,R23,30.128,0.5281,5.497,36.426,28.142,9.954,1
2025-01-26,R23,35.063,0.472,5.109,35.956,26.58,12.31,1
2025-01-27,R23,31.892,0.6051,38.004,44.818,70.657,8.123,1
2025-01-28,R23,31.401,0.5846,9.294,42.506,65.374,9.819,1
2025-01-29,R23,29.664,0.5931,15.191,43.833,61.5,7.955,1
2025-01-30,R23,33.065,0.5421,2.002,40.136,41.847,9.764,1
2025-01-31,R23,33.96,0.484,15.186,40.169,27.712,12.709,1
2025-02-01,R23,28.888,0.6368,12.225,40.766,43.484,8.743,1
2025-02-02,R23,34.099,0.4854,13.554,38.251,42.298,10.215,1
2025-02-03,R23,32.493,0.5828,3.485,42.544,21.682,11.487,1
2025-02-04,R23,29.103,0.6355,11.744,40.544,19.799,9.757,1
2025-02-05,R23,35.965,0.4894,3.84,32.047,48.582,11.976,1
2025-02-06,R23,30.306,0.6079,7.202,38.104,54.783,9.698,1
2025-02-07,R23,31.918,0.5587,8.675,29.8,64.164,8.822,1
2025-02-08,R23,28.512,0.6255,14.752,38.81,93.52,7.0,1
2025-02-09,R23,34.19,0.4756,14.136,37.318,71.991,9.593,1
2025-02-10,R23,33.383,0.4243,22.993,45.903,48.823,9.241,1
2025-02-11,R23,31.545,0.5827,4.491,36.755,51.301,8.916,1
2025-02-12,R23,33.295,0.5135,4.415,34.217,31.773,10.402,1
2025-02-13,R23,32.884,0.5014,3.213,37.479,48.997,9.929,1
2025-02-14,R23,32.358,0.46,19.177,39.757,41.392,10.752,1
2025-02-15,R23,36.304,0.5436,2.286,33.374,54.095,8.764,1
2025-02-16,R23,32.028,0.5341,1.971,37.733,61.084,9.872,1
2025-02-17,R23,36.337,0.4907,17.95,37.428,57.746,9.952,1
2025-02-18,R23,33.435,0.5964,7.534,34.404,75.096,9.337,1
2025-02-19,R23,32.516,0.5147,4.443,37.902,44.613,9.813,1
2025-02-20,R23,32.448,0.5014,13.05,38.374,71.008,9.287,1
2025-02-21,R23,35.119,0.5396,12.414,41.149,57.681,9.01,1
2025-02-22,R23,35.308,0.3822,3.678,35.423,55.035,9.672,1
2025-02-23,R23,31.613,0.4884,6.694,33.419,61.96,9.464,1
2025-02-24,R23,33.203,0.4554,5.907,31.717,50.07,10.427,1
2025-02-25,R23,36.513,0.6197,15.503,43.572,55.936,10.423,1
2025-02-26,R23,33.317,0.4902,3.634,31.991,63.662,9.277,1
2025-02-27,R23,34.821,0.569,5.631,38.813,57.763,10.883,1
2025-02-28,R23,31.963,0.5186,8.863,42.775,50.985,9.083,1
2025-03-01,R23,34.141,0.469,3.989,35.412,42.027,10.786,1
2025-03-02,R23,34.149,0.5147,19.49,38.651,34.648,10.338,1
2025-03-03,R23,33.805,0.507,4.278,35.24,31.725,11.501,1
2025-03-04,R23,32.809,0.6194,15.519,44.773,90.746,6.889,1
2025-03-05,R23,32.413,0.5494,5.103,39.244,50.446,7.865,1
2025-03-06,R23,36.745,0.4452,4.712,34.015,29.365,12.823,1
2025-03-07,R23,35.706,0.4415,18.154,38.912,60.627,9.892,1
2025-03-08,R23,34.064,0.57,11.264,38.473,53.086,8.742,1
2025-03-09,R23,36.771,0.4104,12.936,39.469,67.976,9.531,1
2025-03-10,R23,33.266,0.4908,9.492,40.694,52.688,10.291,1
2025-03-11,R23,32.275,0.5084,2.645,37.986,41.251,9.695,1
2025-03-12,R23,31.52,0.5642,6.409,35.828,57.365,7.735,1
2025-03-13,R23,38.458,0.4976,6.098,32.321,75.58,8.748,1
2025-03-14,R23,34.502,0.494,0.618,37.68,42.684,11.759,1
2025-03-15,R23,35.215,0.4561,4.607,38.815,34.28,12.031,1
2025-03-16,R23,34.012,0.4771,8.251,37.109,46.126,10.332,1
2025-03-17,R23,33.247,0.5516,6.817,37.638,51.75,9.783,1
2025-03-18,R23,32.622,0.5449,6.251,36.813,55.696,8.637,1
2025-03-19,R23,36.19,0.4999,8.923,38.724,65.323,9.006,1
2025-03-20,R23,35.785,0.4262,15.132,42.675,73.042,9.899,1
2025-03-21,R23,35.191,0.4773,15.699,37.266,100,7.809,1
2025-03-22,R23,34.353,0.5686,2.548,33.923,30.002,11.452,1
2025-03-23,R23,36.344,0.447,1.219,32.468,43.911,9.413,1
2025-03-24,R23,34.132,0.4963,5.68,36.537,52.526,11.968,1
2025-03-25,R23,32.97,0.4859,8.043,36.617,46.008,9.729,1
2025-03-26,R23,37.186,0.4847,2.998,37.891,46.091,11.731,1
2025-03-27,R23,36.912,0.4733,19.664,42.162,53.149,11.067,1
2025-03-28,R23,37.288,0.4081,5.563,34.185,34.247,10.934,1
2025-03-29,R23,35.265,0.4384,9.203,38.701,41.84,10.753,1
2025-03-30,R23,35.738,0.6115,21.761,41.942,71.261,8.574,1
2025-03-31,R23,34.631,0.475,12.096,36.721,64.214,10.42,1
2025-04-01,R23,34.938,0.5038,2.521,32.929,52.222,9.661,1
2025-04-02,R23,32.813,0.479,3.052,40.665,19.978,11.224,1
2025-04-03,R23,35.86,0.5367,2.7,40.491,37.615,10.775,1
2025-04-04,R23,34.081,0.5108,8.571,32.606,62.196,7.535,1
2025-04-05,R23,30.685,0.5699,4.189,40.023,51.792,9.638,1
2025-04-06,R23,35.117,0.4979,7.43,35.541,38.009,9.28,1
2025-04-07,R23,37.393,0.4577,2.591,36.574,68.802,10.506,1
2025-04-08,R23,32.383,0.5601,2.628,35.633,56.299,10.552,1
2025-04-09,R23,34.253,0.4914,11.756,41.549,60.355,9.648,1
2025-04-10,R23,36.18,0.5421,4.803,34.702,32.763,11.956,1
2025-04-11,R23,32.44,0.5103,18.3,46.287,57.65,9.25,1
2025-04-12,R23,32.733,0.5139,18.456,38.767,66.625,10.21,1
2025-04-13,R23,32.455,0.5223,4.753,36.357,54.835,10.778,1
2025-04-14,R23,38.024,0.4046,4.721,35.323,50.879,10.425,1
2025-04-15,R23,32.618,0.3872,35.092,45.653,43.991,9.755,1
2025-04-16,R23,32.617,0.4992,5.029,41.986,30.41,11.132,1
2025-04-17,R23,35.634,0.5199,23.022,40.895,84.315,7.884,1
2025-04-18,R23,34.183,0.5104,17.227,40.569,41.412,10.203,1
2025-04-19,R23,35.637,0.5925,7.883,38.886,36.714,10.706,1
2025-04-20,R23,35.877,0.4451,10.415,41.525,58.652,10.812,1
2025-04-21,R23,35.046,0.5409,2.916,37.758,61.013,9.397,1
2025-04-22,R23,34.757,0.554,32.644,44.845,48.169,11.3,1
2025-04-23,R23,35.834,0.4391,8.173,39.6,69.668,9.491,1
2025-04-24,R23,38.251,0.5223,0.692,34.32,5.677,12.933,1
2025-04-25,R23,36.094,0.4405,7.568,36.733,79.191,10.257,1
2025-04-26,R23,34.305,0.3834,11.555,39.683,57.833,10.429,1
2025-04-27,R23,34.868,0.4842,1.408,39.318,5,12.21,1
2025-04-28,R23,34.183,0.4982,0.829,31.723,6.668,12.422,1
2025-04-29,R23,34.355,0.4546,5.238,33.149,46.653,9.699,1
2025-04-30,R23,34.106,0.4903,28.61,48.784,74.66,9.037,1
2025-05-01,R23,33.872,0.5762,16.224,38.884,36.428,10.346,1
2025-05-02,R23,33.475,0.5232,1.517,35.645,33.954,10.199,1
2025-05-03,R23,33.269,0.5835,10.74,40.132,92.038,9.713,1
2025-05-04,R23,34.449,0.6473,17.647,39.666,49.792,10.852,1
2025-05-05,R23,32.664,0.5209,3.027,40.507,28.812,10.803,1
2025-05-06,R23,32.365,0.5318,3.446,35.989,54.533,9.984,1
2025-05-07,R23,35.44,0.401,9.699,42.488,70.68,8.706,1
2025-05-08,R23,30.76,0.4672,6.842,42.862,37.999,8.589,1
2025-05-09,R23,34.966,0.4224,17.712,39.358,72.545,10.974,1
2025-05-10,R23,32.79,0.5516,14.094,38.683,81.053,8.555,1
2025-05-11,R23,38.346,0.4851,2.763,32.221,50.577,10.509,1
2025-05-12,R23,35.772,0.5259,6.219,33.326,100,8.075,1
2025-05-13,R23,31.441,0.4872,4.042,42.037,30.62,10.358,1
2025-05-14,R23,37.773,0.5675,0.948,33.634,39.395,11.719,1
2025-05-15,R23,33.528,0.4533,2.669,35.613,56.309,10.431,1
2025-05-16,R23,32.097,0.4503,4.306,44.057,50.786,9.204,1
2025-05-17,R23,31.129,0.6732,5.828,40.364,33.223,10.429,1
2025-05-18,R23,31.352,0.5805,0.288,34.671,27.834,11.147,1
2025-05-19,R23,33.022,0.5334,3.814,31.805,58.521,9.795,1
2025-05-20,R23,32.267,0.5523,7.526,35.959,47.115,10.491,1
2025-05-21,R23,34.815,0.495,4.261,32.417,23.003,12.672,1
2025-05-22,R23,34.271,0.4262,14.646,39.857,56.969,9.48,1
2025-05-23,R23,35.33,0.512,8.259,38.888,66.641,10.105,1
2025-05-24,R23,35.079,0.4392,18.996,44.529,75.837,10.502,1
2025-05-25,R23,37.539,0.4479,6.309,36.328,44.241,11.369,1
2025-05-26,R23,32.226,0.4556,12.581,46.838,75.843,7.583,1
2025-05-27,R23,35.175,0.5688,10.472,33.389,83.716,7.253,1
2025-05-28,R23,33.001,0.4096,0.883,38.83,5,11.335,1
2025-05-29,R23,38.957,0.3896,16.747,37.673,63.192,11.482,1
2025-05-30,R23,33.437,0.5191,3.316,34.849,33.286,11.743,1
2025-05-31,R23,29.07,0.555,8.275,35.771,40.117,10.696,1
2025-06-01,R23,32.212,0.5413,3.075,35.039,28.065,9.646,1
2025-06-02,R23,33.237,0.528,9.639,37.934,69.558,7.973,1
2025-06-03,R23,29.943,0.5631,6.902,37.821,52.51,8.179,1
2025-06-04,R23,32.992,0.5982,22.574,42.011,61.25,8.16,1
2025-06-05,R23,31.221,0.6605,2.583,32.195,39.468,11.454,1
2025-06-06,R23,34.441,0.5277,8.526,33.105,38.87,10.821,1
2025-06-07,R23,31.136,0.5178,0.697,37.98,49.739,9.765,1
2025-06-08,R23,31.607,0.5526,8.567,40.796,50.988,9.75,1
2025-06-09,R23,32.322,0.4885,10.804,37.419,38.683,9.114,1
2025-06-10,R23,33.173,0.5744,9.09,40.717,57.714,9.326,1
2025-06-11,R23,33.771,0.5531,3.281,38.579,13.72,12.015,1
2025-06-12,R23,33.58,0.5324,12.639,40.626,51.959,9.323,1
2025-06-13,R23,34.355,0.5908,5.145,35.537,41.981,11.092,1
2025-06-14,R23,32.211,0.5557,6.95,35.134,67.864,8.547,1
2025-06-15,R23,30.635,0.5479,11.867,41.082,41.552,7.323,1
2025-06-16,R23,29.627,0.588,13.764,45.305,37.838,9.645,1
2025-06-17,R23,31.157,0.5641,11.073,40.731,74.345,6.898,1
2025-06-18,R23,31.979,0.4693,4.735,30.79,37.813,11.159,1
2025-06-19,R23,29.616,0.4965,13.934,40.747,54.558,6.736,1
2025-06-20,R23,31.671,0.4586,26.643,52.317,100,7.155,1
2025-06-21,R23,30.979,0.4577,8.133,38.795,70.829,7.988,1
2025-06-22,R23,27.812,0.4559,6.755,42.453,57.863,7.017,1
2025-06-23,R23,28.464,0.4155,0.879,41.141,22.048,10.74,1
2025-06-24,R23,31.043,0.4447,16.606,39.439,59.943,9.09,1
2025-06-25,R23,31.751,0.5641,29.746,42.53,71.523,8.425,1
2025-06-26,R23,28.24,0.5562,3.948,39.996,55.823,8.813,1
2025-06-27,R23,30.53,0.595,10.58,39.143,48.813,9.883,1
2025-06-28,R23,32.097,0.5381,9.518,39.312,53.491,10.779,1
2025-06-29,R23,29.081,0.5819,3.796,38.126,20.231,10.171,1
2025-06-30,R23,31.8,0.5438,1.853,36.904,60.279,8.386,1
2025-07-01,R23,30.454,0.5602,10.317,45.117,55.23,9.702,1
2025-07-02,R23,28.805,0.6942,7.947,45.346,56.078,8.76,1
2025-07-03,R23,29.356,0.499,7.126,35.544,37.016,8.541,1
2025-07-04,R23,27.117,0.6273,3.381,40.541,62.668,6.999,1
2025-07-05,R23,30.657,0.5685,19.848,39.565,39.621,8.656,1
2025-07-06,R23,27.891,0.4415,11.88,40.646,41.738,10.025,1
2025-07-07,R23,30.074,0.4806,4.212,37.647,18.388,11.222,1
2025-07-08,R23,26.732,0.5247,2.102,39.197,50.104,8.515,1
2025-07-09,R23,28.002,0.6149,2.683,41.305,30.718,9.83,1
2025-07-10,R23,28.804,0.5882,3.927,39.176,24.687,10.6,1
2025-07-11,R23,26.984,0.6743,12.514,42.52,54.936,7.462,1
2025-07-12,R23,29.613,0.5689,34.472,47.01,74.002,7.499,1
2025-07-13,R23,28.212,0.5186,10.306,39.926,55.847,8.835,1
2025-07-14,R23,28.374,0.5738,13.654,40.384,75.305,9.364,1
2025-07-15,R23,30.357,0.5946,5.694,43.574,53.956,8.849,1
2025-07-16,R23,31.163,0.5971,14.633,46.008,44.369,10.038,1
2025-07-17,R23,29.472,0.6324,7.707,40.199,55.214,10.016,1
2025-07-18,R23,30.544,0.5712,8.619,37.84,31.556,10.363,1
2025-07-19,R23,27.297,0.5119,7.594,44.133,44.105,9.756,1
2025-07-20,R23,27.63,0.5699,9.849,40.922,36.341,9.986,1
2025-07-21,R23,31.494,0.6207,7.455,39.924,69.359,8.77,1
2025-07-22,R23,27.815,0.621,3.346,39.243,30.453,9.702,1
2025-07-23,R23,27.553,0.6548,7.302,38.816,45.401,9.876,1
2025-07-24,R23,30.291,0.5106,11.727,45.38,87.756,7.047,1
2025-07-25,R23,28.539,0.5931,17.518,48.838,48.764,8.387,1
2025-07-26,R23,26.242,0.7067,59.898,57.05,99.638,4.124,0
2025-07-27,R23,26.419,0.6732,13.753,41.157,31.879,9.53,1
2025-07-28,R23,26.166,0.6006,3.093,44.354,70.031,6.797,1
2025-07-29,R23,30.758,0.4001,10.002,39.521,38.951,10.405,1
2025-07-30,R23,28.79,0.4794,5.152,38.146,44.578,10.069,1
2025-07-31,R23,25.445,0.5829,3.539,45.314,64.097,6.875,1
2025-08-01,R23,30.634,0.5962,4.631,38.184,41.826,9.776,1
2025-08-02,R23,28.315,0.5622,3.85,38.935,58.742,8.343,1
2025-08-03,R23,25.378,0.6096,20.436,45.875,41.101,8.804,1
2025-08-04,R23,26.881,0.5099,1.882,36.95,33.539,8.72,1
2025-08-05,R23,26.116,0.5723,9.409,44.398,45.937,7.331,1
2025-08-06,R23,25.989,0.5937,27.772,50.276,82.503,6.548,0
2025-08-07,R23,24.522,0.4536,5.075,45.839,23.607,10.475,1
2025-08-08,R23,24.447,0.6148,4.976,45.605,61.063,7.922,1
2025-08-09,R23,25.347,0.5268,1.947,45.436,81.41,6.073,1
2025-08-10,R23,26.842,0.5708,2.253,40.834,24.735,10.707,1
2025-08-11,R23,22.993,0.6693,3.846,38.208,36.236,9.878,1
2025-08-12,R23,29.766,0.5941,6.162,37.871,32.705,8.287,1
2025-08-13,R23,26.476,0.521,12.182,45.383,53.472,7.152,1
2025-08-14,R23,28.3,0.7146,5.744,43.448,69.505,7.869,1
2025-08-15,R23,28.693,0.5761,2.42,37.217,33.276,10.397,1
2025-08-16,R23,26.613,0.6659,9.891,44.494,73.46,6.827,1
2025-08-17,R23,27.368,0.6741,2.261,39.073,10.431,11.131,1
2025-08-18,R23,28.156,0.4794,11.447,42.866,43.239,9.127,1
2025-08-19,R23,27.416,0.6577,14.658,40.71,53.662,9.189,1
2025-08-20,R23,28.876,0.5863,2.05,42.633,47.875,6.777,1
2025-08-21,R23,27.737,0.7016,7.738,41.643,49.498,9.241,1
2025-08-22,R23,25.299,0.6561,4.003,42.978,13.922,9.202,1
2025-08-23,R23,28.889,0.628,23.775,42.714,77.423,8.415,1
2025-08-24,R23,27.137,0.5969,23.499,49.668,89.646,7.107,0
2025-08-25,R23,24.199,0.547,16.729,43.773,43.803,8.097,1
2025-08-26,R23,27.821,0.6566,5.831,43.344,66.578,7.043,1
2025-08-27,R23,29.165,0.5748,4.532,36.444,45.874,8.274,1
2025-08-28,R23,24.278,0.4779,5.899,44.681,44.954,8.142,1
2025-08-29,R23,24.221,0.552,6.839,43.394,38.487,7.154,1
2025-08-30,R23,24.731,0.5533,7.789,39.635,75.835,6.599,1
2025-08-31,R23,28.59,0.6057,2.197,43.172,54.564,8.083,1
2025-09-01,R23,28.6,0.6396,13.813,47.462,47.004,8.728,1
2025-09-02,R23,27.098,0.5974,5.068,46.776,67.256,6.993,1
2025-09-03,R23,23.568,0.5906,8.099,43.727,68.256,7.262,1
2025-09-04,R23,25.39,0.651,9.405,41.993,60.419,6.486,1
2025-09-05,R23,24.236,0.6825,9.301,49.858,72.154,5.941,0
2025-09-06,R23,25.304,0.5797,1.069,38.991,12.089,9.94,1
2025-09-07,R23,25.931,0.6274,5.775,38.192,54.83,8.059,1
2025-09-08,R23,25.995,0.648,15.991,49.431,99.425,5.757,0
2025-09-09,R23,27.894,0.6296,5.793,45.744,76.624,8.053,1
2025-09-10,R23,25.084,0.6956,4.232,40.972,57.803,8.326,1
2025-09-11,R23,25.529,0.6334,18.024,45.326,88.4,5.857,1
2025-09-12,R23,23.275,0.5984,4.443,42.511,57.11,7.821,1
2025-09-13,R23,22.808,0.6004,7.363,43.711,55.023,6.313,1
2025-09-14,R23,26.803,0.5825,8.179,40.868,53.967,6.938,1
2025-09-15,R23,25.302,0.6344,22.465,41.859,64.746,6.913,1
2025-09-16,R23,25.193,0.6772,5.068,38.292,40.77,8.874,1
2025-09-17,R23,24.355,0.6668,30.833,55.307,68.707,6.394,0
2025-09-18,R23,21.972,0.5455,10.534,41.655,59.508,6.788,1
2025-09-19,R23,23.652,0.6774,6.38,43.197,66.197,7.931,1
2025-09-20,R23,29.222,0.6735,23.289,43.563,50.229,7.905,1
2025-09-21,R23,27.534,0.5707,9.155,37.578,32.952,9.148,1
2025-09-22,R23,25.949,0.5336,6.857,40.393,53.176,7.473,1
2025-09-23,R23,23.544,0.6237,11.574,46.314,60.65,6.923,1
2025-09-24,R23,23.811,0.5369,2.285,39.662,37.147,8.143,1
